ISO,ID,SMONTH,SYEAR,AUTH,LOC,LATNS,LATD,LATM,LATS,LONEW,LOND,LONM,LONS,ALT,CLIM,PAR,PAR2,MODE,MODE2,TEXT,TEXT2,DEPTH,WEAT,WEAT2,REST1,REST2,PARREM,LNDREG,LNDTOP,PHYS,SLP,POS,SLF,ASP,KND,PTRN,VAR,ROCK,STON,STSI,STSH,CRA,SEA,SALT,ALKALI,SODE,WAKE,WADE,WAUP,WALO,STAUP,STALO,STAPE,RUN,FLFR,FLNA,DRAIN,DRAINI,MOIDU,MOIDL,MOIMU,MOIML,MOIWU,MOIWL,ERT,ERT2,ERD,ERD2,AGGR,MASS,LUT,CROP,IRR,ROT,IMP,VET,VES,VED,ADPC,ADMM,COMNAME,DESCR,REMARKS,EDITDATE,VERIFIED
"KE",59,1,1986,"Kuyper J. & S. Mwangi","Tana river district, 2.4km W of Pangal on road Garissa to Mwingi","S",0,35,0,"E",38,23,30,380,"Bw","M1",,"E",,"SA",,120,,,,,"sheetwash & eol.dep.","UP","F","sedimentary ""red sand"" plain",0,"F",,,"M","I",80,"0","0",,,"0","S","0","0",90,"N",,,,0,1,"M","M","N",,"4",,0,120,,,,,"S",,"S",,"0","N","ve",,,,,"WD","C","Shrubbed woodland, browsed, camel",1,1,,,"A high termite activity.
Slides: 10,191 - 10,194.
",,
"KE",60,1,1986,"Kuyper J. & S. Mwangi","Tana River district, 5km E of Pangal on the Mwingi-Garissa road","S",0,42,20,"E",39,2,55,355,"Bw",,,"M",,"CL",,,,,,,"Bay sediments","UP","F","sedimentary plain",0,"F",,,"M","I",,"0","0",,,"0","P",,,30,"N",,,,30,70,"S","V","N",,"2",,0,110,,,,,"S",,"S",,"N","N","ve",,,,,"WD","C","Shrubbed woodland, browsed, camel,goat",1,1,,,"Little soil fauna activity.
Cracks from 39 to 80 cm.
Slides: 10,195 - 10,196.",,
"KE",61,10,1985,"Kuyper J. & S. Mwangi","15km W of Tana river on the road to Mwingi, 1km W of Malindi-junction","S",0,29,10,"E",39,31,25,250,"Bw","M1",,"E",,"SA",,145,,,,,"sheetwash &wind sed.","UP","F","sedimentary ""red sand"" plain",0,"F",,,"M","I",120,"0","0",,,"0","0","0","0",120,"N",,,,144,0,"S","M","N",,"4",,0,144,,,,,"W",,"S",,"0","N","wo",,,,,"WD","C","Shrubbed woodland",0,1,,,"Location: Tana river district, Eastern province.
Browsing by camels, goats and cows.
Slides: 10,196 - 10,200.
",,
"KE",62,10,1985,"Kuyper J. & S. Mwangi","Garissa, Hodan farm, 50m E of the river Tana, 2km S of the bridge","S",0,28,30,"E",39,38,0,135,"Bw",,,"A",,"MX",,,,,,,"Holocene aluvium","AF","F","levee",0,"F","S",,,"0",,"0","0",,,"0","0","0","0",40,"N",,,,134,154,"M","R","I","F","5",,0,135,135,160,,,,,,,"0","N","am",,"C","CC","IC",,,"Nat. veg.: Acacia floodplain forest",0,1,,,"Location:Garissa district, NE Province.
Landuse: agricultural research station.
The site was ploughed and bare.
This soil is flooded less than once a year, because of the ì
relatively high position of the site.
Slides: 10,204 - 10,212.",,
"KE",63,10,1985,"Kuyper J. & S. Mwangi","On the road Garissa-Liboi, 4km E of the Tana river bridge","S",0,26,0,"E",39,39,50,170,"Bw",,,"M",,"CL",,,,,,,"Bay sediments","UP",,"sedimentary plain",1,"M","S",,,"0",,"0","0",,,"0","C",,,50,"N",,,,15,30,"S","R","N",,"5",,0,53,53,170,,,"S","R","S","M","0","N","sh",,,,,"SD","D","Wooded shrubland 90% bare soil",0,1,,,"Browsing by camels, goats and cows.
Slide: 10,213 -10,219.",,
"KE",64,10,1985,"Kuyper J. & S. Mwangi","4.2km from the junction Garissa-Wajir-Bura in the direction of Bura","S",0,23,50,"E",39,44,30,220,"Bw",,,"M",,"CL",,,,,,,"Bay sediments","UP","F","sedimentary plain",0,"F",,,,"0",,"0","0",,,"0","P",,,80,"N",,,,20,70,"S","V","I","F","2",,0,160,,,,,"S",,"S",,"0","N","sh",,,,,"SD","P","Wooded shrubland camel cow goat browsing",0,1,,,"Location: Garissa district, NE Province.
Slides: 10,220 - 10,224.",,
"KE",65,11,1985,"Kuyper J. & S. Mwangi","Kajiado District, 6km NE of Kajiado","S",1,47,30,"E",36,49,50,1725,,"P1","M2","X",,,,,"H",,"M",,"tuff on gneisses","UP","U","plateau in gently undul.plains",0,"F","S",,,"0",,"0","0",,,"0","S","0","0",100,"N",,,,38,58,"S","M","N",,"2",,0,140,,,,,"S",,"S",,"0","N","gr",,,,"I0","HM","D","Natural grasslands",0,1,,,"Faint bleached grains in the E-horizon.
Slides: 10,234 - 10,237.",,
"KE",66,11,1985,"Kuyper J. & S. Mwangi","Kajiado District, 5km ENE of Kajiado","S",1,49,50,"E",36,49,40,1750,,"P1","M2","X","A",,,76,,,,,"no tuff in situ ap..","UP","U","valley in gently undul. plain",3,"L","C",,"G","0",15,"0","VS",1.00000000e+00,"S","L","S",,,76,"N",,,,,,"S","R","I","F","2",,0,80,,,,,"S","S",,,"P","N","gr",,,,,"HM",,"Shrubbed grassland",0,1,,,"The profile is an intergrade towards a vertic cambisol.
No tuff in situ appears!

Acacia drenpanolobium is a typical Vertisol shrub. 

Slides: 10,242 - 10,247.",,
"KE",67,11,1985,"Kuyper J. & S. Mwangi","Kajiado Dis.Plateau near Manyatta Muranya, 5km S of Olyangalani school","S",1,47,40,"E",36,47,20,1765,,"P1",,"X",,,,,,,"M",,"biotite phonolite","UP","U","gently undulating plain",3,"U","V",,,"0",,"0","ST",5.00000000e+00,"A","C","P",,,90,"N",,,,15,70,"S","M","N",,"2",,0,120,,,,,,,,,"0","N","gr",,,"0","I0","HM","D","Natural grasslands",0,1,,,"Location: Kajiado district.
Themeda triandra is dominant grass species.
Slides: 10,225 - 10,228.",,
"KE",68,11,1985,"Kuyper J. & S. Mwangi","Kajiado District, 1km S of Kajiado district-office","S",1,51,15,"E",36,46,10,1670,,"M1",,"X",,,,140,"P",,"H",,"biotite gneiss","HL","U","low level uplands",4,"M","S",,"M","I",50,"0","0",,,"0","0","0","0",90,"P",150,70,140,,,"M","R","N",,"4",,0,110,110,150,,,"S","R","S","S","P","N","gr",,,,,"WD","D","Locally: wooded grassland",0,1,,,"Fauna: scorpions in the topsoil.
At 80cm lies a stoneline.
Slides: 10,238 - 10,241.",,
"KE",69,11,1985,"Kuyper J. & S. Mwangi","Kajiado District, 18km S of Kajiado, 11km N of Ilbisil","S",1,59,0,"E",36,46,55,1745,,"L2",,"X",,"GR",,,"P",,"H",,"crystaline limestone","HI","R","footslope of hills",6,"M","V",,"T","I",15,"VR","ES",,"P","0","P","0","0",30,"N",,,,,,"M","R","N",,"5",,,,0,70,,,"S","R","M","S","P","N","wo",,,,,"WD","D","Militairy trainingground",0,1,,,"Slides: 10,229 - 10,233.",,
"KE",70,10,1985,"Visser P. & T. Veldkamp","Meru District, Karara, 100m S of the road Chuka-Kanjuki","S",0,19,0,"E",37,47,10,950,"Aw",,,"A",,,,,,,,,"non recent alluvium","AT","U","gent. und. diss. river terrace",3,"M","V",,"G",,,"0","WS",2.50000000e+01,,"L","0","0","0",150,"N",,,,,,"M","V","N",,"4",,0,150,,,,,,,,,"0","N","fa","FBC","0","0","I0","SD","D","Dense bushland as fallow period",0,0,,,"Soil fauna: 0 - 20cm some ant activity.
At spots some boulders and calcareous gravel on the surface.
Landuse: browsing.
No slides available.",,
"KE",71,2,1986,"Kuyper J.","Eastern Province, Meru Distr., Marimanti research station, EMI project","S",0,9,8,"E",37,58,20,600,"Aw","M1",,"X",,,,,"P",,"H",,"Basement system","UP","U","upper slope in uplands",2,"U","V",,,"0",,"0","0",,,"0","C","0","0",130,"N",,,,0,5,"S","R","N",,"4",,0,50,,,,,"S","R","S","M","0","N","WO",,,,,"WD","D","Also millet/fallow",0,0,,,"Monolith 71 is sampled near EAK 53 and 54. The profile surface is ì
partly covered by grass and partly bare soil. The slides ì
demonstrate clearly the difference in infiltration rate.
The covered and bare soil profiles differ mainly from eachother in the ì
epipedon ( A and AB horizon) mainly:

Profile characteristics     grass covered             bare soil

Surface                   no sealing                5 cm, capped
                          small ""catchment"" of      some sandwash
                          sandwash      

Stucture                  more crumby and           more angular
                          subangular blocky         blocky

Consistency dry           slightly hard             hard
            moist         very friable              friable

Pores                     more pores and more
                          continuous pores

Roots                     more roots    
Slides: 10,155 - 10,157 and 10,142 - 10,155.",,
"LK",1,3,1982,"Van Reuler H., R.M. Kularatne & S. Somasiri","14km S of Kandy, Kandy District","N",7,12,0,"W",80,35,0,431,"Am","M1",,"C",,,,,"H",,,,,"VA","U","colluvial footslope",1,"M",,"W",,"0",0,"0","0",,,"C","0","0","0",,"A",60,0,83,,,"S","P","Y","F","1",,,,0,60,60,140,,,"S",,"0",,"AH","CER","P",,,,,,1,1,,,"GENERAL: some charcoal throughout the profile.
","12/07/94 00:00:00",
"LK",2,3,1982,"Kularatne R.M. & S. Somasiri","Mahailupppallama (topo. map Anuradhapura)","N",8,7,30,"E",80,29,0,124,"Am","M2",,"R",,"SC",,137,"H",,,,,"HI","U","upland, nearer crest, smooth",1,"M",,"E","M","0",100,"0","0",,,"0","S","0","0",,"A",0,200,999,,,"H","M","N",,"4",,12,137,0,12,,,"S","W","S","S","P",,"AL","CE","0","SS","IC","WS","S","See remarks",1,1,,,"CLASSIFICATION: USDA Ultic or Udic subgroup; Rhodustalf: The ì
colour criteria are not fulfilled. Parent material: Khondalite ì
series of rocks or Highland series; metamorphic, intermediate and ì
acid gneisses of precambrian age; quartz, mica, feldspar. ì
Fluctuation of groundwater table: >2m to >15m. Crops: mixed crops ì
(grain and pulses). Land use and vegetation: If not cleared, dry ì
mixed evergreen, semi-deciduous (5% trees, 50 % shrubs, 45% ì
grasses); but site cleanweeded for cultivation, shallow tilling. ì
Human influence: Charcoal is present in upper few centimeters ì
(burning). Surface drainage: Moderately good surface drainage, ì
coarse, dendritic.


Additional notes on profile description:

Bt1:     Manganese(hydr)oxide cutans
2Bt2:    Compacted gravel layer, 2-9 mm in diameter.
2BC:     Few medium fresh quartz.
2C:      Parent gneiss.

Note: 2Bt2 (30/56): On the place where the micromorphological ì
data were taken, the 2Bt2 starts at 40 cm and the 2BC at 80 cm.
","12/07/94 00:00:00",
"LK",3,4,1982,"Kularatne R.M. & S. Somasiri","Urugala (topo. map Hanguranketa)","N",7,17,0,"E",80,49,0,550,"Am","M1",,"R",,"LO",,,,,,,,"HI","H","hill slope, terraced for rice",5,"M","V","E","A","L",,"0","0",,,"C","0","0","0",,"N",,,,,,,"P","Y","W","3",,,,0,125,,,,,,,"P",,"AL","CER","P","0","IT",,,"Wet rice, puddling, flooded, handweeding",1,1,,,"Parent material: Weathered gneisses, Highland series ì
(precambrian). Mineralogy: Quartz (fine to coarse), mica (fine ì
spects), feldspar. Soil aggradation: Very slight by water. ì
Vegetation and land use: Also some mixed tree crops ( mixed ì
forest home gardens). Human influence: Hill slope is terraced for ì
wet rice.

Additional notes on profile description:
Ap1g: Also medium and coarse fresh quartz gravel and stones.
Bt1g: Also fine (slightly) weathered mica and quartz.
Bt2g: Also few very fine and fine feldspar fragments; few medium ì
and coarse (slightly) weathered mica, quartz and feldspar gravel ì
and stones.
BC:   Also frequent medium and coarse, (slightly) weathered ì
feldspar; frequent fine, (slightly) weathered mica, feldspar and ì
quartz.
C:    Parent rock (gneiss).
","12/07/94 00:00:00",
"LK",4,5,1982,"Kularatne R.M. & S. Somasiri","Talawakela, Tea Research Institute (TRI)","N",6,55,0,"E",80,43,0,1500,"Cs","M0",,"R",,"CL",,,,,,,,"HI","S","upper slope of a hill",2,"U",,"S","V","0",,"0","0",,,"0","0","0","0",,"N",,,,,,,"M","N",,"5",,,,0,104,,,,,,,"0",,"XH","STT","0","0","IC",,,"See remarks",1,1,,,"CLASSIFICATION: 1. Classification by collectors: Udult or Humult.
2. FAO-UNESCO: Nitosol (Nitisol 1988) or Acrisol depending on ì
clay distribution within profile; probably Acrisol because the ì
horizon >104 cm is named B? indicating a lower clay content ( ì
probably more than 20% less than maximum).
3. USDA: Difference between Udult and Humult depends on organic ì
matter content; between Tropudult and Paleudult see point 2.

FAO-UNESCO: Humic Nitisol or Humic Acrisol
USDA: Tropudult or Sombrihumult (sombric horizon), Paleudult

PARENT MATERIAL: Highland series; hard dark basic rocks. ì
GEOLOGICAL FORMATION: Metamorphic rocks of precambrian age. ì
MINERALOGY: Quartz. Watertable: Highest >6 m. Surface drainage: ì
Dendritic, medium textured. Vegetation type: Tropical mountain ì
(small extent of left natural vegetation). Land use: Tea in ì
adjoining crest. Human influence: Burning. Soil fauna: Worm ì
casts.

Additional notes on profile description:
Ah:   Few coarse roots.
Bth:  Clay/humus and clay/iron cutans.

Climate data:
Relative humidity = maximal relative humidity
below = minimal relative humidity
","12/07/94 00:00:00",
"ML",1,10,1986,"Kauffman J.H.","Koulikoro, Kangaba, Siby, 21km SW of Bankoumana (SP 24)","N",12,5,0,"W",8,24,0,350,"Aw",,,"A",,"CL",,,,,,,"terrace of Niger","AT","F",,0,"F","S",,"M","I",50,"0","0",,,"0","S","0","0",140,"W",230,140,500,,,,"M","N",,"4",,0,28,28,250,250,500,"S",,"S",,,,"ve",,,,,"WD",,"See file species listing",1,1,,,"See also unit PL11 in 'Mali land and water resourses' 1983,PIRT, mapscale 1:500 000.
Termite mounds are present, height about 50cm. Smooth soil surface is indicative for superficial run-off. Consistency when dry at a depth of 28cm and deeper will be probably hard when dry. Oval termite nests with a diameter of 2 to 5cm are present in the soil profile from 0 to 150cm. Greatest depth of the watertable will be probably more than 500cm. Effective soil depth depends on the depth of the watertable.
Windspeed is recorded at a height of 10 meter. Monthly precipitation records of the period 1922-1985, as well as max /min relative humidity data are available in the file.
*Sols ferrugineux lessives a concretions. FAO classification:   ferric Acrisol or dystric Nitosol.
Deep augering from 155-500cm: texture stays more or less the same,4 horizons can be distinguished based on quantity and colour of dominant mottling, brownish 160-225cm, blackish 225-275, reddish 275-375, light gray 375-500cm. Also low level arable farming is present in the same physiographic unit; main crop is sorghum.
",,
"ML",2,10,1986,"Kauffman J.H.","Niono, Office de Niger, canal G2","N",14,14,0,"W",6,0,0,280,"BSh",,,"A",,,,,,,,,"""delta mort"" Niger","AP","F","lower part of the plain",0,"F","S",,,,,"0","0",,,"L","P",,,150,"W",100,0,200,,,"M","V","N",,"2",,0,10,10,50,50,150,,,,,"0",,"ah","CER","P","MO","ID",,,"Irrigation system exists 40/50 years",1,0,,,"See also unit TI5 of ""Mali Land and Water Resources"" 1983, PIRT, ì
mapscale 1:500.000
Max.depth watertable without irrigation probably more than ì
200cm. Wedge shaped structure elements not well visible, tilted ì
shearplanes with slickensides are well visible. Around biopores ì
greyish soil colour. Permeability of the soil is moderately high ì
due to biopores and cracks, which is also reflected by the ì
considerable fluctuation of the watertable. Under cultivation the ì
soil structure is easily destroyed and a compact soil remains ì
settling hard when dry.
The soil is classified as chromic Vertisol based on oral ì
information of presence of wide open cracks in the dry season; if ì
cracks are not according Vertisol definition the soil will ì
classify as vertic Cambisol.
Windspeed is recorded at 10m height. Insolation, relative ì
humidity and windspeed data are taken from Segou meteo station. ì
Monthly precipitation records of a 30 year period are available ì
in the file.",,
"ML",3,11,1986,"Kauffman J.H.","Nampala, 20km NE of Nampala, permanent site no. 10","N",15,23,0,"W",5,25,0,265,"BSh",,,"S","A",,,80,,,,,"""delta mort""alluvium","DU","F","transition toward lower unit",2,"M","S",,,,,"0","0",,,"0","0","0","0",110,"N",,,,108,170,"S",,"N",,"3","4",0,170,,,,,,,,,,,"gr",,,,,"HS","D","Species listing in file *",1,0,,,"See also data of unit DA4 in ""Mali Land and Water Resources"" ì
1983, PIRT, mapscale 1:500.000
*Sols brun-rouges sub-arides de transition vers les ferrugineux.
*Monitoring of vegetation  by PIRT period 1980-1986.
Landscape: eroded dunes, very weak undulating. Deeper subsoil is ì
imperfectly drained. Geogenesis:probably cover sand over ancient alluvial plain ì
(check with textural analysis and micromorphology). Groundwater in nearby wells at a depth of about 50 meters. ì

No meteo station with reliable data nearby site; precipitation is ì
approximately the average  of data from Kogoni(54.2cm) and ì
Niafunke(28,0cm), for other ì
meteo elements the average values of the meteo stations of Segou ì
and Timbuctu should be taken.ì
",,
"ML",4,11,1986,"Kauffman J.H.","Nampala, 45km NE of Nampala, permanent site no.11","N",15,30,0,"W",5,9,0,260,"BSh",,,"A",,,,,,,,,"""delta mort""alluvium","AP","F","low flat plain",0,"F","S",,,,,"0","0",,,"0","S","0","R",150,"N",,,,,,,,,,,,0,150,,,,,,,,,,,"gr",,,,,"HS","D","Species listing in file *",1,0,,,"See also data of unit TH4 in ""Mali Land and Water Resources"", ì
1983, PIRT, mapscale 1:500.000.
*Monitoring of vegetation by PIRT in the period 1980-1986. At the ì
moment of site description no grass cover present, nearly 100% ì
bare soil.
Classification:(ST) when not Natrargid than typic Halaquept;(FAO) ì
ì
when not Xerosol then orthic Solonetz.
Angular blocks of the horizons deeper than 14cm have tilted ì
pedfaces (shearplanes/vertic properties?).
No meteostation with reliable data nearby the site; precipitation ì
is approximately the average of data from Kogoni(48.5cm) and ì
Niafunke(28.0cm), for other elements average values of the ì
meteostations of Segou and Timbuctu should be taken.
",,
"ML",5,11,1986,"Kauffman J.H.","Tombouctou, Goundam, 4km N of Gargandou, Lac Daouna, SP 33","N",16,30,0,"W",4,11,0,260,"BWh",,,"L",,,,,,,,,"diatomitic sediments","LC","F","lake bottom, no subdivision",0,"F","S",,,,,"0","0",,,"0","0","0","0",60,"N",,,,,,"M","S","N",,"3","4",0,200,,,,,,,,,"0","N","GR",,,,,"HS","D","""steppe a epineux xeromorphic"" see file*",1,0,,,"See also data from unit X1 in""Mali land and water resources"", ì
1983, PIRT, mapscale 1:500.000.
Oral information indicates that the lake was yearly flooded by ì
the Niger. The flooding stopped due to the blocking of the ì
entrance/outlet by sand dunes.
The soil has a very low bulk density. Structure of the Ah horizon ì
is powdery. Porosity is difficult to assess, infact a high micro ì
porosity is present. Effective soil depth is probably limited by ì
platy structure of the subsoil. Texture is probably silt (the ì
soil brought into suspension settles quickly). When the ì
ferro-oxyde mottling is not fossile but caused by stagnant ì
water,the soil will classify as an aquic torriorthent.
Monthly precipitation records of the period 1907 to 1985 are ì
available in the file. The windspeed is recorded at a height of ì
10 meter.
Vegetation changes has been monitored by PIRT for the period ì
1980-1986.","07/26/96 00:00:00",
"ML",6,11,1986,"Kauffman J.H.","Gao, 3km W of the Niger River","N",16,10,0,"W",0,6,0,260,"BWh",,,"S",,"SA",,,,,,,,"DU","R","dune",10,"U","V","N",,,,"0","0",,,"0","0","0","0",170,"N",,,,,,"H",,"N",,"5",,0,170,,,,,"W",,"R",,,,"GR",,,,,"HM","D","Species listing in file *",1,0,,,"See also data of unit D1 in ""Mali land and water resources"", ì
1983, PIRT, mapscale 1:500.000.
*Panicum turgidum is most frequent species.
*Sols mineraux bruts d'apport  eolien.
In the whole soil profile a fine stratification is visible due to ì
colour differences as well as particle size of sand grains.
Monthly precipitation data of the period 1919-1985 are available ì
in the file. Windspeed is recorded at a height of 10 meter.
","07/24/96 00:00:00",
"ML",7,,1987,"Doumbia O.","13km SE from Koumantou, in the direction of the village of Sele","N",,,,,,,,,,"W1",,"C",,,,,,,,,,"PA","U",,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"FA",,,,,,,,1,0,,,"ADDITIONAL NOTES ON PROFILE DESCRIPTION:
CIR  -	consistency is compact.
","02/27/96 00:00:00",
"MY",53,2,1972,"Andriesse J.P.","West Sarawak, 500m N of Sematan","N",1,50,0,"E",109,44,0,0,"Af","I4",,"A",,,,,,,,,"adamellite","CT","U","4th ridge in beach landscape",0,,,,,,,"0","0",,,,,"0","0",,,98,,,,,,,,,"4",,,,0,66,66,,,,,,,,,"FR",,,,,,"Fruit trees with grass undergrowth",1,0,,,"A well drained humus-iron podzol with clear horizontation and ì
weak strucutral development on rill gently sloping (2-6 %) ì
towards shale forming boundary with 5th beach ridge, 6 m above ì
high tide level, mainly derived from adamellite (biotite granite ì
and granodiorite), subordinately from metamorphosed pellitic ì
rocks, greenstone and cherts. The very sandy Pueh series is ì
extremely poor in all major nutrients and no form of agriculture ì
is possible unless the soils are heavily fertilized (mainly ì
buffalo dung). Cattle grazing in combination with the growing of ì
coconut may be the best form of agriculture.
(additional climatic data: days with precipitation >0,1 mm)","04/28/95 00:00:00",
